created_at	id	text	lang	name	userid	location	statuses_count	createdate	timedelta	rate
Wed Apr 25 22:27:14 +0000 2018	989269631734046720	RT @Tinashe: Woah, I think I just realized I can write extra long tweets now. Good thing I have so much to say. Here goes: fuck Donald trum…	en	chun li	2864437973		12530	2014-11-06 20:38:14	1265	9.90513833992095
Wed Apr 25 22:27:14 +0000 2018	989269631520137218	Donald Trump's black supporters share similar personal and ideological characteristics:  https://t.co/DhE5se17du	en	Elodie Pritchartt	18587688	Mississippi	3319	2009-01-03 21:41:15	3398	0.9767510300176574
Wed Apr 25 22:27:14 +0000 2018	989269631662731264	@Alx_nda @Mariogaaa @EldaRicardo @DpEsho  Read this thread. https://t.co/5ECT4jat68	en	Ugonnia	343432526	Lagos 	110924	2011-07-27 15:31:42	2464	45.017857142857146
Wed Apr 25 22:27:14 +0000 2018	989269632870699008	RT @joncoopertweets: Donald Trump LIED TO THE FBI when he told James Comey that he never stayed overnight in Russia, as was proven by fligh…	en	penney ewart	2194368678		198239	2013-11-14 15:14:58	1623	122.14356130622305
Wed Apr 25 22:27:14 +0000 2018	989269633260769280	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Gus	4428076601	London	20295	2015-12-09 15:51:32	868	23.381336405529954
Wed Apr 25 22:27:15 +0000 2018	989269633436876800	RT @EVTVMiami: #NoticiasEVTV Tras reunirse con su homólogo estadounidense Donald Trump, el presidente de Francia, Emmanuel Macron, desde el…	es	Lourdes Henriquez	887431637482577920		17051	2017-07-18 21:59:24	280	60.89642857142857
Wed Apr 25 22:27:14 +0000 2018	989269633302753280	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	HUEY ⚡️(AG)	1689139135	NJ/NYC⚡️ shoey99(at)gmail.com	28721	2013-08-21 20:00:30	1707	16.825424721734038
Wed Apr 25 22:27:15 +0000 2018	989269633755746304	"RT @KevinMKruse: ""The mob takes the Fifth,"" Donald Trump said in 2016. ""If you're innocent, why are you taking the Fifth Amendment?"" https:…"	en	Becca	3082370998	Maryland	218383	2015-03-09 19:56:48	1142	191.22854640980736
Wed Apr 25 22:27:15 +0000 2018	989269634103865345	RT @PalmerReport: Kanye West, 2005: George Bush doesn’t care about black people.  Kanye West, 2018: I don’t care that Donald Trump doesn’t…	en	Jimmy Stewart's Ghost	14060983	Bedford Falls	13881	2008-02-29 17:29:21	3708	3.7435275080906147
Wed Apr 25 22:27:15 +0000 2018	989269634103857158	RT @1776Stonewall: It's hilarious when liberals talk about conservative fear tactics. You idiots have been led to believe the Earth is dyin…	en	#2A 🇺🇸JIM 🇺🇸 #NRA #EndGunFreeZones	487394203		38965	2012-02-09 09:48:02	2267	17.187913542126157
Wed Apr 25 22:27:15 +0000 2018	989269634095382529	@TPM Donald Trump tells the world America News outlets reports Fake News..	en	M. Smile : )	168629447		52058	2010-07-20 11:46:50	2836	18.356135401974612
Wed Apr 25 22:27:15 +0000 2018	989269635282472961	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Lissette Kron	523409160	Weddington, NC	133228	2012-03-13 16:16:03	2234	59.63652641002686
Wed Apr 25 22:27:15 +0000 2018	989269635118792704	Hands up if you never followed to begin with https://t.co/Yb3KBv8W1D	en	Tommy Germak	1331927300	Stealing ur mans	6585	2013-04-06 16:03:22	1845	3.569105691056911
Wed Apr 25 22:27:15 +0000 2018	989269635332702208	Kanye West’in Donald Trump methiyelerinden hoşlanmayan 9 milyondan fazla kişi, ünlü şarkıcıyı takibi bıraktı... Önc… https://t.co/0m0OKxSUQU	tr	uzaylı bihter	1617265741	İstanbul, Türkiye	121140	2013-07-24 08:37:28	1736	69.78110599078342
Wed Apr 25 22:27:15 +0000 2018	989269635181793282	They don’t, but they also don’t support a piece of shit individual such as Donald Trump https://t.co/IiAoCumV5S	en	👑 Layoncè	47414499		65195	2009-06-15 19:08:26	3235	20.153013910355487
Wed Apr 25 22:27:15 +0000 2018	989269636578533382	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	Slap Me Bitch *SPITS* You MFing Whore Did You.....	326647852	Dallas, TX	236636	2011-06-30 07:49:13	2491	94.99638699317543
Wed Apr 25 22:27:15 +0000 2018	989269636708368384	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Love, Ryan 💧	489042575	Los Angeles, CA	87284	2012-02-11 03:49:18	2265	38.53598233995585
Wed Apr 25 22:27:15 +0000 2018	989269637312536582	RT @pandlrcom: Katy Perry, Rihanna, Nicki Minaj e vários outros famosos dão unfollow em Kanye West após demonstração de apoio ao Donald Tru…	pt	!AtTheDisco	872446910073843713		5435	2017-06-07 13:35:27	322	16.87888198757764
Wed Apr 25 22:27:16 +0000 2018	989269637782298624	"RT @KevinMKruse: ""The mob takes the Fifth,"" Donald Trump said in 2016. ""If you're innocent, why are you taking the Fifth Amendment?"" https:…"	en	flux	15636447	Baltimore, MD	4871	2008-07-28 19:35:03	3557	1.3694124262018554
Wed Apr 25 22:27:16 +0000 2018	989269637891145728	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	Linda	56481865		92157	2009-07-13 20:26:09	3207	28.736202057998128
Wed Apr 25 22:27:16 +0000 2018	989269638298058753	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	LvsRain #TheResistance #Feminist #neveragain	3494621593	Canada	3002	2015-09-08 15:59:54	960	3.127083333333333
Wed Apr 25 22:27:16 +0000 2018	989269638004510722	RT @leathershirts: Kanye: i like donald trump   me: no don’t say that  Kanye: yes  me: ):	en	Em Milly	1631602566	Boston, MA	1085	2013-07-30 00:48:26	1730	0.6271676300578035
Wed Apr 25 22:27:16 +0000 2018	989269638381948928	So basically Kanye West is selling himself as the antichrist in pop culture, which is very obvious and kitschy, but… https://t.co/M0ufGxBuEk	en	zombie fresca	940996329739661312		664	2017-12-13 17:26:22	133	4.992481203007519
Wed Apr 25 22:27:16 +0000 2018	989269639015424001	RT @MillenPolitics: Kanye wants you to know he bought a MAGA hat and Trump signed it. Oh, and he wants your attention. https://t.co/Si5GSNz…	en	afaye66	316764018	North Carolina, USA	65208	2011-06-13 22:58:32	2507	26.010370961308336
Wed Apr 25 22:27:16 +0000 2018	989269639736766464	RT @carolineframke: Here at @voxdotcom, we  (•_•) &lt;)   )╯explain /    \  \(•_•) (   (&gt;  the /    \   (•_•) &lt;)   )&gt;  news /    \  https://t.…	en	Julie Bogen	292575613	Washington, DC	10808	2011-05-03 21:43:19	2548	4.241758241758242
Wed Apr 25 22:27:16 +0000 2018	989269639833313280	RT @profballnews: #NFL #news The Leaked October Tapes and the Kaepernick Collusion Case https://t.co/y2JigDRJSG #sports #SportsNews #Footba…	en	WON'T  VOTE DEMOCRATIC	63135659		41779	2009-08-05 13:44:13	3185	13.117425431711146
Wed Apr 25 22:27:16 +0000 2018	989269640139411456	RT @Emeks18: Kanye said he loves Donald Trump because of “Dragon Energy”.   He also said the following: 1) He doesn’t necessarily agree wit…	en	Ugonnia	343432526	Lagos 	110925	2011-07-27 15:31:42	2464	45.01826298701299
Wed Apr 25 22:27:16 +0000 2018	989269641145937920	カニエはブッシュ嫌いだったのに、トランプは好きなのか、、、トランプも大統領なれたわけだし、カニエも2024に大統領なれちゃうかもな（笑）　　　https://t.co/WhSSIvQvgl	ja	Natsumi -Witness Tokyo	389560508	Cloud 9, Tokyo	20823	2011-10-12 16:40:16	2387	8.723502304147466
Wed Apr 25 22:27:16 +0000 2018	989269641657765890	RT @JustinElliott: NEW: The hidden hand of a private casino company and Donald Trump’s personal lawyer, Marc Kasowitz, in Trump’s contact w…	en	Joan van der Lingen	26975311		43338	2009-03-27 09:13:52	3316	13.069360675512666
Wed Apr 25 22:27:17 +0000 2018	989269641875861506	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Sham Blanchard	47196643	Harrisonburg, VA	18481	2009-06-14 22:49:47	3236	5.7110630407911005
Wed Apr 25 22:27:17 +0000 2018	989269642207285249	"RT @carasbrasil: Kanye West considera Donald Trump um irmão: ""A multidão não vai me impedir de amá-lo"" --&gt; https://t.co/6SoSigz2V5 https://…"	pt	Marcus Vinycius	3135159399		172	2015-04-04 21:44:18	1116	0.15412186379928317
Wed Apr 25 22:27:16 +0000 2018	989269641733210112	RT @LOLGOP: I guess we all should get to know the guy who is likely to be our next Secretary of Defense https://t.co/7wBnQJhsRW	en	Timmaay	16563141	Illinois	22484	2008-10-02 17:58:35	3492	6.438717067583047
Wed Apr 25 22:27:17 +0000 2018	989269642219843585	RT @ava: “A young black man protected the public from a white man hell-bent on committing mass murder. Everything about this is a problem f…	en	News Reader	2945911918		139847	2014-12-28 14:35:58	1214	115.19522240527183
Wed Apr 25 22:27:17 +0000 2018	989269643234856961	RT @ava: “A young black man protected the public from a white man hell-bent on committing mass murder. Everything about this is a problem f…	en	BΔΚ Wakanda Chapter	19640038	Atlanta, GA	150895	2009-01-28 06:57:09	3374	44.72288085358625
Wed Apr 25 22:27:17 +0000 2018	989269644623208449	L https://t.co/e6x8LCgpJz	und	🐜	336053544	Houston, TX	113133	2011-07-15 17:28:44	2476	45.691841680129244
Wed Apr 25 22:27:17 +0000 2018	989269645000695808	RT @tswizzlecyrus: esse meu tweet nunca fez tanto sentido igual faz agora #KanyeIsOverParty https://t.co/PrRR3hYHdh	pt	oɔuɐɹq oƃoᴉp	945280047681888256	Lisboa, Portugal	494	2017-12-25 13:08:20	121	4.082644628099174
Wed Apr 25 22:27:17 +0000 2018	989269645751353344	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	P	257493197	240513,  100714	136390	2011-02-25 14:59:23	2616	52.1368501529052
Wed Apr 25 22:27:17 +0000 2018	989269645587705856	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Elli of the Two Terriers	920057695226359808	Vancouver, British Columbia	14002	2017-10-16 22:43:43	190	73.69473684210526
Wed Apr 25 22:27:17 +0000 2018	989269645604646912	RT @HotShot_78: #TrueMAGA 〽️🦅 President Donald Trump's Accomplishment List: Signs $700 billion defense bill, gives troops largest pay raise…	en	🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿Bear O'Wulf🇬🇧🇺🇸🐻	922980878778753024	The Mountains out West	15618	2017-10-25 00:19:24	182	85.81318681318682
Wed Apr 25 22:27:18 +0000 2018	989269646607077376	RT @ThePerezHilton: @kanyewest Neither do gay people. But there's a difference between being a Republican and being a Republican who has hi…	en	Ⱬan Đoyle	881701877179699200	Ottawa & Toronto Canada 🇨🇦	43517	2017-07-03 02:31:23	296	147.0168918918919
Wed Apr 25 22:27:18 +0000 2018	989269647127130115	RT @kylegriffin1: Lawyers for attorney Michael Cohen submitted a court document today asserting his 5th Amendment rights in the lawsuit bro…	en	CrownPrincess of Ife	701023170		23284	2012-07-17 13:06:46	2108	11.045540796963946
Wed Apr 25 22:27:18 +0000 2018	989269647550709761	Acho pouco https://t.co/JROoHpLQtr	pt	Amandona	2496012904		113831	2014-04-20 00:46:22	1466	77.64733969986358
Wed Apr 25 22:27:18 +0000 2018	989269648897081344	RT @PalmerReport: Kanye West, 2005: George Bush doesn’t care about black people.  Kanye West, 2018: I don’t care that Donald Trump doesn’t…	en	Harbinger Entity	6529442	Wichita, Kansas	80405	2007-06-02 21:00:18	3979	20.207338527268156
Wed Apr 25 22:27:18 +0000 2018	989269648968437760	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	invest in chumcoin	720053293922131968	USA	15263	2016-04-13 00:57:38	742	20.570080862533693
Wed Apr 25 22:27:18 +0000 2018	989269649060716544	RT @KaivanShroff: These prominent black artists just unfollowed Kanye West:  Drake Jaden Smith Janelle Monáe Kendrick Lamar Nicki Minaj Rih…	en	MA	26016523	Washington, DC	58794	2009-03-23 15:02:21	3320	17.709036144578313
Wed Apr 25 22:27:18 +0000 2018	989269649429815296	RT @VendettaVitorio: Imagine a movie where Donald Trump is the president and the fate of America will be decided by a rap battle between Em…	en	⭕Hug🌎 Bug⭕	912389705030934530	Hugsville, Planet Earth United	5380	2017-09-25 18:53:51	211	25.497630331753555
Wed Apr 25 22:27:19 +0000 2018	989269650230853632	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Ibrahim Khalil anik	4346691974	bakha Bangladesh 	10230	2015-11-24 16:30:09	883	11.58550396375991
Wed Apr 25 22:27:19 +0000 2018	989269650306297857	FUCC DONALD TRUMP FUCC DONALD WEST FUCC KANYE TRUMP FUCC KANYE WEST https://t.co/Uab2L9B4nB	en	Danny Malaysia	139832146	left side of the map, CA	45328	2010-05-03 20:29:44	2913	15.560590456573978
Wed Apr 25 22:27:18 +0000 2018	989269650079961089	Tweet from TweetCaster - @veteranstoday: Trump Really Was Peed On By Russian Hookers - https://t.co/p2TdkeboUV - Th… https://t.co/rJBfs230YL	en	Chalmers Ingersoll	330494206	Planet earth	19475	2011-07-06 18:12:57	2484	7.840177133655395
Wed Apr 25 22:27:19 +0000 2018	989269650436476928	RT @ava: “A young black man protected the public from a white man hell-bent on committing mass murder. Everything about this is a problem f…	en	Mr Mary Mac	2809961449	LONG LIVE MY GUYZ!  	15166	2014-09-14 18:23:40	1318	11.506828528072838
Wed Apr 25 22:27:19 +0000 2018	989269650310598656	People bout to start equating Donald Trump and Kanye's behavior to being Geminis and I just wanna say I am nothing… https://t.co/ymQvRnnV6b	en	Jariya 👑💞	1199251940		127127	2013-02-20 01:51:15	1890	67.26296296296296
Wed Apr 25 22:27:19 +0000 2018	989269650402959360	RT @PalmerReport: Donald Trump's take on black people:  President Obama - bad Steph Curry - bad John Lewis - bad Whoopi Goldberg - bad Don…	en	Deb Cusack	785105297702465536		6537	2016-10-09 13:11:04	563	11.61101243339254
Wed Apr 25 22:27:19 +0000 2018	989269650323238913	RT @dcpoll: John Cody, a close assoc of the Gambino crime family &amp; president of the Teamsters union Local 282 [controlled by the Cosa Nostr…	en	KeyserSozeBro	2590212690		28466	2014-06-26 20:33:00	1398	20.361945636623748
Wed Apr 25 22:27:19 +0000 2018	989269651422146561	RT @GlennThrush: Kanye West is the Donald Trump of hip-hop	en	DrainTheSwamp	726395588498051072		60175	2016-04-30 12:59:38	725	83.0
Wed Apr 25 22:27:19 +0000 2018	989269651329835013	RT @W7VOA: Lawyer @MichaelCohen212 intends to assert 5th Amendment right in all proceedings in the @StormyDaniels case. https://t.co/BnPQLx…	en	Mona vanderSmitte 🖼	92511984		367736	2009-11-25 12:34:49	3073	119.66677513830133
Wed Apr 25 22:27:19 +0000 2018	989269651967397889	RT @tswizzlecyrus: kanye west: eu amo o donald trump  mundo: ok  taylor: *silencio*  mundo: APOIADORA DO TRUMP!! NAZISTA RACISTA HOMOFOBICA…	pt	ɔıɹǝ	4189205951	Recife, Brasil	36552	2015-11-14 21:29:54	892	40.97757847533632
Wed Apr 25 22:27:19 +0000 2018	989269651849990147	RT @Tinashe: Woah, I think I just realized I can write extra long tweets now. Good thing I have so much to say. Here goes: fuck Donald trum…	en	☾	854081869012385792	Scotlandwell, Scotland	1161	2017-04-17 21:19:20	372	3.120967741935484
Wed Apr 25 22:27:19 +0000 2018	989269652965507072	RT @ajc: Kanye West didn’t vote but would have voted for Donald Trump https://t.co/3CcNGiEQrp https://t.co/k6rrH1ln16	en	Samurai Cat	4349264053		151454	2015-11-24 22:02:22	882	171.71655328798187
Wed Apr 25 22:27:19 +0000 2018	989269652990758912	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Azul eléctrico	451554801	Madrid	112541	2011-12-31 17:32:51	2307	48.78240138708279
Wed Apr 25 22:27:19 +0000 2018	989269653200322560	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Michele Leann	751286255501979648	California, USA	23357	2016-07-08 05:26:16	656	35.605182926829265
Wed Apr 25 22:27:19 +0000 2018	989269654135820288	idk why this is so fucking funny to me lol https://t.co/bI5HWodlmQ	en	ashley ✨	19948383	broward county, fl	22414	2009-02-03 02:12:32	3368	6.654988123515439
Wed Apr 25 22:27:20 +0000 2018	989269654681112577	surtado fracassado tapete do jayz https://t.co/EXbncVMNMD	pt	Viní 💧	211163379	Novo Hamburgo, Brasil	9802	2010-11-02 14:10:49	2731	3.5891614793116076
Wed Apr 25 22:27:20 +0000 2018	989269655050244098	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	ً	737000116763164672		26248	2016-05-29 19:18:15	695	37.766906474820146
Wed Apr 25 22:27:20 +0000 2018	989269656090230785	The secret of the demagogue is to make himself as stupid as his audience so they believe they are clever as he.  -… https://t.co/n97Qoavm8D	en	Maria Schell-Cannon	3278924562	New York, NY	11827	2015-07-13 23:38:58	1016	11.640748031496063
Wed Apr 25 22:27:20 +0000 2018	989269656220459008	The people at the top of the FBI and the Department of Justice need to be arrested for treason. Nothing to do with… https://t.co/mFefJBB59y	en	David Willis	2413150928		376	2014-03-26 20:33:57	1490	0.2523489932885906
Wed Apr 25 22:27:20 +0000 2018	989269657646321664	RT @kylegriffin1: Lawyers for attorney Michael Cohen submitted a court document today asserting his 5th Amendment rights in the lawsuit bro…	en	Tara	272216977	Bay Area	17758	2011-03-26 02:19:52	2587	6.864321608040201
Wed Apr 25 22:27:20 +0000 2018	989269657545773056	RT @WSJopinion: Donald Trump wants to help released inmates re-enter society, writes Jared Kushner https://t.co/LM1reTBBO9 via @WSJOpinion	en	American By Birth, Southerner By Grace of God	2719860441	Florida, USA	6953	2014-07-21 17:00:38	1374	5.060407569141193
Wed Apr 25 22:27:20 +0000 2018	989269657759682560	RT @ARMYPeru1: [DATO] @BTS_twt   Muchas artistas han dejado de seguir en Twitter a Kanye West después de apoyar públicamente a Donald Trump…	es	VAN/ARMY 🇦🇷🇰🇷	875762023732318208	방탕소년단	4233	2017-06-16 17:08:32	313	13.523961661341852
Wed Apr 25 22:27:21 +0000 2018	989269659710033921	"RT @KevinMKruse: ""The mob takes the Fifth,"" Donald Trump said in 2016. ""If you're innocent, why are you taking the Fifth Amendment?"" https:…"	en	R. Saddler 📎🗽🌊	16711026	Minnesota	78535	2008-10-12 19:19:13	3481	22.561045676529734
Wed Apr 25 22:27:21 +0000 2018	989269659701653504	RT @PalmerReport: Kanye West, 2005: George Bush doesn’t care about black people.  Kanye West, 2018: I don’t care that Donald Trump doesn’t…	en	Mother of Draggins	117276295	Where ever life takes me	23513	2010-02-25 02:56:22	2981	7.887621603488762
Wed Apr 25 22:27:21 +0000 2018	989269660263567360	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	TerrBerr	2300602706		3213	2014-01-20 02:02:25	1556	2.064910025706941
Wed Apr 25 22:27:21 +0000 2018	989269660540526592	RT @adamcbest: Donald Trump has now tweeted TWICE today about Kanye West.   He never tweeted about James Shaw Jr., the hero of the Waffle H…	en	TheOGLeaMichelle	705579393985454080	Cleveland, OH	10030	2016-03-04 02:23:31	782	12.826086956521738
Wed Apr 25 22:27:21 +0000 2018	989269660641189889	RT @KaivanShroff: These prominent black artists just unfollowed Kanye West:  Drake Jaden Smith Janelle Monáe Kendrick Lamar Nicki Minaj Rih…	en	Bonnie B	351131876	Ohio	13825	2011-08-08 20:50:34	2451	5.640554875560995
Wed Apr 25 22:27:21 +0000 2018	989269661194838016	RT @KennyKnox: Don’t drag me into this https://t.co/yHCHIXrue7	en	N.	945614419488399362	-	7043	2017-12-26 11:17:01	120	58.69166666666667
Wed Apr 25 22:27:21 +0000 2018	989269661245149184	RT @ArianatorFallen: Ariana Grande just unfollowd Kayne West who supported Donald Trump https://t.co/hDntRjBsUQ	en	Morphine	4924547506	Oklahoma Hills, OK	4796	2016-02-17 17:04:58	798	6.010025062656641
Wed Apr 25 22:27:21 +0000 2018	989269661517660160	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	🌙	2834656807		66626	2014-09-28 03:44:08	1305	51.0544061302682
Wed Apr 25 22:27:21 +0000 2018	989269662742515712	RT @SaysHummingbird: When Trump does NOT want his own chief of staff to know who he’s having phone calls with using an unsecured personal c…	en	norma c	713405042	somewhere in central NJ	58038	2012-07-24 00:46:04	2101	27.623988576868157
Wed Apr 25 22:27:22 +0000 2018	989269663027691520	RT @defenestrate161: T.R.U.M.P = Totalitarian Replacement Usurping My President  gimme ur own takes https://t.co/mE5sRfxNmO	en	Rita Shuker	889218314177658881		122010	2017-07-23 20:19:01	275	443.6727272727273
Wed Apr 25 22:27:22 +0000 2018	989269663518547968	"RT @teleSURtv: El cineasta Oliver Stone calificó como ""deprimente"" la visita del presidente francés, Emmanuel Macron, a su homólogo estadou…"	es	MoninaHJ	375186796	Venezuela	27014	2011-09-17 17:19:41	2412	11.19983416252073
Wed Apr 25 22:27:21 +0000 2018	989269662562209792	"Because ""Donald Trump is my friend."" = ""I'm a racist."" Kanye did well to free himself from blood-sucking leeches li… https://t.co/Mex8RQ90Rn"	en	Jeff Faria	472132412	on the Jersey side (NYC area)	152846	2012-01-23 16:50:11	2284	66.92031523642731
Wed Apr 25 22:27:22 +0000 2018	989269663896014848	RT @TMZ: Kanye West Loves Donald Trump and You Can't Change His Mind https://t.co/lVCyaiS4Pu	en	Mr. Wolverine Man	822540185640566789	Houston, TX	12911	2017-01-20 20:23:57	459	28.128540305010894
